Name,PCA,IncrementalPCA,RandomTreesEmbedding,SelectKBest,SpectralEmbedding,TruncatedSVD,LDA,LLE,KPCA,t-SNE
delta_ailerons_did803,0.9405,0.9405,0.94,0.945,0.9415,0.9405,0.8724999999999999,0.7953333333333333,0.941,0.9365
depression_2020_did46876,0.8159489633173843,0.8159489633173843,0.8138706907127959,0.825057048214943,0.8117580664949087,0.8159489633173843,0.8068580542264753,0.8187535271745799,0.8117605201815727,0.8103668261562997
diabetes_did37,0.717400899753841,0.717400899753841,0.7095577624989389,0.7642050759697818,0.7135302605890842,0.7135047958577371,0.6887700534759358,0.6991511756217638,0.7317205670146846,0.7448009506833037
disclosure_x_bias_did774,0.4970152654363181,0.4970152654363181,0.5014695830485304,0.530246069719754,0.5106060606060605,0.5030075187969925,0.5060833902939166,0.4969583048530417,0.5075871496924128,0.5015265436318067
dummy_did45604,0.937,0.937,0.922,0.9360000000000002,0.928,0.939,0.7829999999999999,0.875,0.9360000000000002,0.94
ecoli_did1011,0.9494293239683934,0.9494293239683934,0.94640035118525,0.973222124670764,0.9464442493415276,0.9494293239683934,0.9344161545215102,0.9642669007901667,0.9732660228270412,0.973222124670764
electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_did44372,0.7344999999999999,0.7344999999999999,0.7429999999999999,0.7245,0.7154999999999999,0.7344999999999999,0.6134999999999999,0.6646666666666666,0.7395,0.729
eye_movements_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_did44423,0.5509999999999999,0.5509999999999999,0.5660000000000001,0.5700000000000001,0.533,0.5509999999999999,0.4915,0.538,0.5545,0.5409999999999999
football-player-position_did46764,0.817,0.817,0.8030000000000002,0.834,0.799,0.8154999999999999,0.589,0.7526666666666666,0.8195,0.8150000000000001
fri_c3_1000_25_did715,0.6319999999999999,0.6319999999999999,0.724,0.819,0.6980000000000001,0.632,0.5800000000000001,0.611,0.6380000000000001,0.629
glass_did1005,0.7617940199335548,0.7617940199335548,0.7666666666666667,0.7945736434108527,0.7802879291251383,0.7617940199335548,0.6640088593576966,0.7617940199335548,0.7710963455149501,0.7991140642303431
